GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan
125.454458,187.257576,91.878788,239.757576,14.63445
138.67233,207.730769,114.923077,537.230769,27.576467
128.045738,224.824176,135.901099,507.197802,18.507171
127.660144,197.639344,108.295082,411.114754,21.238361
127.481872,280.157895,165.378947,741.252632,40.357433
117.464674,199.391304,82.565217,344.869565,18.507036
136.458333,214.0,104.0,436.0,11.671428
141.286,250.8125,140.59375,395.75,17.479424
183.28125,233.0,108.0,616.0,9.5
124.885417,240.25,118.388889,485.25,17.847347
126.905512,240.3125,111.125,706.8125,27.892021
118.104167,227.333333,106.666667,673.0,27.922512
107.978947,217.958333,93.583333,677.5,25.557635
117.226601,181.588235,79.235294,364.745098,24.434787
137.886364,216.636364,95.0,587.454546,24.044724
143.105469,213.8125,96.3125,496.8125,23.218729
119.99172,199.090909,84.89899,391.111111,25.022047
129.953074,192.897436,82.012821,313.589744,17.505634
101.7,227.0,105.0,697.0,38.581861
131.534375,200.5,92.65,407.95,26.751589
130.616767,173.625,69.625,199.25,10.626425
114.388577,211.104478,92.656716,638.507463,24.058902
135.328125,212.5,87.211538,485.269231,33.506882
146.765957,210.0,92.666667,550.333333,34.377399
132.422464,202.885058,101.229885,242.793103,21.763092
131.575958,231.821053,103.284211,634.4,36.069809
117.115752,243.419048,120.133333,584.542857,35.180493
130.332031,198.0,87.0,426.25,17.7754
97.541667,225.444444,97.555556,687.111111,13.089436
134.359684,209.25,99.25,200.75,12.107429
127.695193,224.084112,103.261682,720.738318,35.561746
130.557305,201.920792,87.326733,183.004951,8.40271
142.375828,223.894737,112.710526,474.605263,23.820776
119.671053,226.842105,111.473684,514.421053,28.136982
87.3125,199.5,88.0,546.0,7.968689
126.934328,194.952381,90.619048,493.238095,24.070004
123.526178,207.583333,97.875,582.666667,23.655284
131.26935,239.885246,116.901639,685.139344,20.813696
165.725,222.0,106.0,608.0,11.285389
136.355593,215.0,96.342105,543.368421,23.028481
117.475,246.051724,115.482759,622.293103,20.739079
116.071046,206.212766,89.340426,560.723404,28.631547
135.225,217.0,94.75,636.0,22.554988
127.932365,249.337349,152.572289,385.222892,32.628435
116.242742,206.128205,93.307692,450.628205,17.331835
137.283019,239.0,117.0,709.1,37.157637
127.524669,204.714286,95.161905,495.971429,26.334255
119.330898,250.116667,119.716667,665.383333,33.613324
123.890282,229.725,117.8,537.75,24.280844
126.791307,237.058333,112.739583,664.322917,38.497027
109.584838,234.771429,110.628571,819.685714,19.55768
155.525,220.4,102.8,734.2,18.286607
119.796053,499.31579,351.368421,574.368421,42.308654
132.281508,189.761111,83.922222,336.180556,27.000565
167.0,211.0,105.0,636.0,6.609652
149.822917,223.416667,102.166667,610.416667,21.975365
109.226191,321.4375,232.90625,449.8125,10.574097
127.301522,226.635514,108.878505,632.018692,37.16208
135.563095,231.433962,111.54717,767.113208,15.21623
116.095078,185.053571,81.053571,344.625,19.464638
94.875,223.25,102.25,753.5,13.160072
139.855856,217.857143,90.857143,569.857143,31.998166
117.67052,239.584615,112.369231,803.476923,26.724516
129.102041,228.830357,105.976191,672.538691,30.661795
134.727994,246.724138,115.827586,673.149425,23.454141
122.624194,185.461539,77.871795,382.102564,19.384039
133.658163,227.734694,104.979592,440.816327,18.263014
119.854119,212.746988,97.481928,575.012048,32.472555
104.241722,222.157895,103.684211,511.894737,17.758303
127.354059,366.855346,280.660377,546.773585,24.476522
124.118785,207.164835,89.835165,560.054945,28.757383
134.229111,198.7,86.142857,377.957143,28.896723
135.621849,212.133333,93.4,512.4,25.893285
132.791032,203.12,87.586667,333.386667,21.675383
161.4,239.8,122.2,405.8,22.650386
143.0,210.842105,99.631579,717.894737,37.098805
137.100216,212.844828,95.87931,600.586207,29.689635
150.880682,210.363636,92.818182,625.363636,14.941207
134.834821,279.428571,118.928571,912.714286,18.976893
115.485507,219.807692,101.230769,551.615385,32.847325
129.297917,229.666667,102.4,593.4,29.677077
115.891228,220.333333,103.472222,588.361111,25.091484
124.136187,256.204082,134.346939,559.816327,20.236564
133.224242,197.25,88.846154,374.817308,17.657407
136.434426,193.456522,93.543478,467.543478,25.1669
126.184705,325.122449,204.806122,334.357143,16.216238
126.640625,221.75,101.25,591.083333,12.266712
133.224006,244.855556,139.177778,430.866667,38.195378
129.341333,536.361702,511.680851,761.851064,78.323568
107.394619,208.142857,92.571429,616.75,30.46527
138.384091,206.178571,98.642857,527.821429,18.545414
116.515625,222.0,96.0,546.25,39.255219
141.345098,180.875,81.5,348.0625,18.213577
118.434783,213.37931,99.275862,641.724138,28.063161
132.90625,209.846154,90.980769,564.538462,38.249043
131.729167,219.619048,95.952381,686.904762,35.15763
134.348446,216.092784,101.824742,473.206186,20.151536
148.625,221.0,98.142857,663.285714,30.347646
115.696335,227.666667,100.666667,694.166667,15.297739
145.05625,252.8,115.8,801.4,14.548196
124.755489,330.15873,239.857143,325.031746,27.580104
129.040508,238.906977,117.178295,643.403101,24.390115
109.375,202.0,82.0,302.0,16.498106
144.387589,200.258065,88.693548,530.258065,19.281231
127.326087,177.419753,77.82716,276.444444,21.620241
120.812009,224.589286,107.151786,578.232143,42.188984
120.729167,486.666667,375.333333,582.0,10.708252
118.385965,225.444444,108.333333,528.444444,17.172329
138.980462,200.746479,85.070423,533.816901,25.482894
122.662429,352.573034,233.370787,372.865169,21.703584
134.055556,208.555556,91.444444,492.888889,22.103014
118.942829,243.889328,127.664032,489.889328,19.875203
121.981426,253.682353,119.388235,808.282353,19.470336
122.745474,267.677966,162.949153,438.40678,19.514857
125.518778,226.652273,107.738636,547.613636,33.770196
93.09375,396.666667,234.833333,518.666667,76.963195
133.619266,172.0,68.142857,239.142857,8.705206
120.950906,198.024096,83.168675,419.903615,42.244304
126.981584,201.647059,89.382353,487.235294,19.787889
118.000979,199.78125,87.234375,336.03125,31.078557
134.742857,222.272727,102.363636,664.477273,43.263869
108.482639,369.0,258.166667,472.666667,33.272027
117.773762,235.489362,132.212766,396.574468,31.208248
152.076389,219.0,99.111111,653.777778,21.110526
126.761597,215.538462,99.709402,469.367521,21.633483
139.744792,236.875,107.5,532.25,25.705835
139.982143,195.357143,100.071429,476.928571,13.413555
123.988636,223.772727,91.954545,596.318182,22.552281
131.498665,203.889831,90.805085,468.228814,42.644155
131.279412,207.3,93.9,479.6,13.114877
131.350504,373.196429,242.892857,482.625,27.369612
128.962607,229.949153,104.576271,591.118644,46.42526
130.877678,196.811146,84.501548,465.356037,34.695564
128.049367,192.375839,83.637584,315.288591,23.835723
121.299118,215.870787,99.292135,556.219101,20.875271
124.029412,244.0625,117.34375,634.84375,25.845526
137.68312,228.638554,113.168675,443.536145,34.983071
120.523196,238.020408,111.142857,580.469388,20.447024
118.434896,227.666667,106.458333,736.833333,23.12226
118.614238,234.81579,113.25,612.460526,27.58556
125.490015,240.341463,128.829268,435.756098,16.669228
131.404762,206.965517,79.310345,413.896552,22.265664
134.735481,212.294118,96.764706,555.12605,35.760445
102.786458,219.5,100.5,609.5,21.429957
153.735119,259.238095,133.380952,432.190476,21.091422
127.656064,209.349206,91.571429,568.984127,31.433581
122.839668,205.45283,91.113208,396.528302,20.519057
131.095833,264.966667,127.2,844.966667,19.01403
112.804688,192.75,93.75,350.75,49.348094
126.173034,171.142857,79.785714,325.857143,13.690455
123.06867,252.2,136.0,141.6,4.682829
108.992857,232.666667,109.222222,763.111111,16.18384
108.394531,254.625,117.6875,895.0,27.959793
117.642361,221.777778,107.388889,653.333333,32.9562
120.108728,253.555556,131.31746,612.412698,31.681279
140.923077,216.2,100.4,534.8,15.107614
138.264706,204.647059,96.176471,503.411765,23.211976
122.798595,262.777778,129.407407,737.296296,26.681991
130.096633,206.321839,94.45977,395.54023,48.213468
119.20625,259.7,120.4,861.8,36.230512
156.4375,237.857143,112.714286,828.142857,19.557346
111.5625,206.157895,89.210526,542.368421,44.062849
127.808176,245.35,141.65,516.15,42.707954
107.170455,246.0,114.545455,727.454546,15.970531
123.47263,278.234043,134.021277,736.446809,20.666881
121.142857,192.882353,81.735294,363.558824,19.111311
137.578035,221.818182,104.090909,711.454546,18.401401
121.394922,214.764045,97.651685,487.348315,23.331536
113.1875,184.8,74.6,383.7,24.976789
114.179389,225.757576,98.424242,455.484849,15.487013
136.855319,197.8,91.833333,475.366667,12.864248
134.695716,202.517647,92.482353,509.152941,26.121187
112.902785,248.75,120.153226,816.370968,25.054554
150.360656,206.695652,88.565217,428.652174,20.376605
106.788288,226.714286,103.142857,674.5,26.877367
118.970588,244.0,113.653061,858.22449,29.165258
141.405556,213.632353,99.970588,451.235294,22.176588
126.401378,231.15,105.53,704.05,31.896238
120.711634,247.392157,111.333333,851.313726,16.899527
99.854167,189.222222,89.0,521.666667,18.296596
120.633835,216.586567,101.164179,583.777612,36.541547
116.222034,226.0,105.256757,763.797297,19.838593
109.895105,201.888889,96.944444,486.166667,14.477846
134.667233,234.256757,114.72973,504.283784,44.557882
124.395833,893.333333,746.333333,932.333333,57.43402
128.094816,177.343811,74.850688,247.561886,15.877373
127.291553,216.521739,96.978261,473.282609,30.106121
106.462963,181.529412,74.882353,271.705882,13.070212
144.161458,187.666667,88.833333,422.75,16.690608
134.711635,204.067797,92.785311,370.333333,19.206854
117.001815,252.942857,147.714286,421.085714,12.687323
112.22335,221.24,103.16,627.16,22.844028
105.733032,234.142857,102.714286,659.142857,16.598654
136.382263,233.878049,116.195122,417.317073,35.392269
120.975877,265.263158,150.491228,215.087719,37.347906
123.200112,271.568889,130.595556,847.728889,27.900053
119.660401,217.7,99.3,672.24,23.668747
114.434124,214.873684,96.410526,699.778947,22.805661
125.297773,202.550595,92.738095,579.217262,34.301396
132.913313,211.756098,98.073171,330.926829,12.632687
131.556434,199.68,90.08,346.491429,27.633039
115.640531,212.884615,99.846154,668.125,32.913634
131.075704,198.277778,88.0,506.611111,53.740001
115.971939,227.530612,101.510204,674.510204,24.577293
113.828571,269.454546,123.090909,782.454546,11.948668
121.697872,245.815126,136.462185,422.697479,14.484124
113.407634,223.463415,97.439024,716.170732,24.920146
132.705357,214.857143,99.357143,581.5,31.911549
111.328947,251.578947,126.157895,726.157895,28.094912
123.401806,233.428571,114.857143,527.607143,21.01263
125.773045,235.560847,107.957672,765.846561,36.774338
140.721053,225.166667,98.5,643.708333,25.043157
132.742004,193.61017,81.79661,297.20339,23.539963
134.691312,213.25,95.161765,425.220588,26.972689
121.735946,291.72973,217.135135,406.891892,26.128105
116.744792,222.416667,102.25,570.833333,27.74659
129.45,221.088235,100.147059,403.411765,22.207986
134.737892,348.818182,238.159091,348.977273,41.155238
124.267003,186.9,80.08,303.4,17.408779
124.968504,269.75,137.25,544.0,17.448026
118.494536,224.086957,102.652174,637.913044,32.420967
146.83125,241.8,113.4,675.3,39.789446
133.877576,217.269231,101.5,733.653846,21.400382
145.072816,208.307692,93.923077,493.076923,24.709436
120.233957,311.531915,201.680851,433.340426,38.814296
118.910456,236.899083,108.972477,764.431193,27.034227
122.806667,207.973684,90.0,421.421053,17.36565
117.109948,1848.916667,1594.583333,1597.333333,16.612412
132.414096,238.502591,130.373057,391.637306,40.861985
115.849268,237.493151,113.972603,570.876712,21.002962
124.156598,401.504762,311.7,422.576191,17.739641
103.179688,215.25,98.25,566.25,28.312707
126.98683,216.327206,100.665441,585.602941,34.323561
138.086438,211.428571,103.952381,450.809524,30.466963
127.84489,183.826087,78.18323,198.60559,10.579647
132.532164,219.162791,101.697674,682.511628,24.207727
128.809032,245.102041,144.469388,295.102041,19.329644
131.458498,295.75,172.375,388.75,27.143139
110.171875,203.0,84.0,364.0,44.815594
136.964286,215.0,100.285714,676.428571,24.674204
124.380392,278.4375,154.0,513.25,34.702699
119.342342,227.571429,106.714286,717.857143,28.60498
132.09811,271.114286,134.071429,657.257143,23.108246
125.740192,220.438424,114.463054,415.837438,33.05827
98.301587,229.125,92.625,665.625,12.439227
127.701031,195.131148,88.52459,414.229508,44.672056
127.53125,227.928571,107.928571,615.5,27.249509
137.485714,225.013333,105.44,501.613333,19.324136
122.452321,226.034608,110.783242,506.95082,33.628114
114.963542,189.583333,83.0,407.75,22.726025
136.274298,199.0,88.034483,412.172414,17.749345
113.571429,316.090909,255.454546,464.818182,64.525813
137.769886,242.636364,119.409091,917.272727,11.133395
122.242895,377.68662,270.806338,399.056338,27.160241
156.4,251.142857,114.857143,621.428571,17.803921
97.642857,193.142857,82.428571,373.714286,19.920249
135.06505,220.280702,103.649123,549.701754,48.172992
126.820698,204.687898,93.273885,567.382166,27.608503
112.689049,533.063291,368.734177,525.063291,45.605591
134.776596,196.333333,87.833333,351.333333,9.30883
132.71223,216.257143,98.542857,717.142857,20.922403
127.397019,233.258065,110.946237,706.709677,22.736442
0.0,313.0,207.0,416.0,0.0
148.203125,229.75,137.5,314.5,15.473768
124.373924,219.882353,101.235294,458.784314,25.336551
134.582956,264.571429,151.485714,418.442857,22.977207
118.902439,377.0,300.416667,775.444444,57.804661
111.366492,239.5,125.0,427.916667,13.652432
75.291667,358.0,259.666667,420.0,13.140269
132.288221,252.68,111.72,799.16,29.098069
127.859048,205.272727,93.818182,716.181818,23.71169
157.895833,233.0,104.666667,519.666667,23.25224
115.434109,262.087719,144.894737,562.403509,14.814727
144.401434,197.171429,87.2,570.742857,21.118905
127.938383,206.285714,98.265306,553.877551,29.12433
132.934307,218.953488,96.418605,677.604651,22.596898
121.181818,203.181818,93.636364,592.454546,45.615533
136.481389,189.78808,79.298013,368.827815,18.62708
120.762557,222.909091,95.363636,660.2,29.480651
121.892361,215.166667,94.166667,602.944444,24.092415
125.960036,254.887324,147.267606,418.0,19.645923
126.500288,208.160551,92.541284,371.582569,31.429897
124.594915,465.891892,377.810811,526.054054,104.364101
133.851429,236.409091,107.681818,796.227273,28.97163
141.798799,249.952381,118.714286,576.476191,17.844758
134.0125,208.8,85.4,465.2,17.453939
112.638691,243.170455,113.215909,586.465909,28.253499
121.84375,216.714286,98.285714,574.285714,30.050383
137.688112,204.222222,89.533333,388.777778,22.01555
121.49933,507.79021,302.545455,441.447552,10.353349
125.481827,198.251852,86.274074,488.992593,25.247185
144.339744,174.4,77.65,302.1,10.067274
135.581899,212.824219,97.632813,509.722656,32.463786
117.124122,253.537037,116.851852,715.037037,19.086188
123.384858,196.6,87.5,308.15,19.002368
119.371595,246.020619,120.237113,708.958763,24.508219
132.378947,230.833333,117.583333,475.083333,38.96651
124.71131,225.380952,101.952381,648.047619,29.953781
129.73001,171.597444,70.402556,206.817891,10.511666
94.601563,282.125,167.375,496.75,9.399967
98.15625,408.0,322.75,436.75,18.103435
121.968833,254.305389,139.652695,458.856287,14.773187
112.93691,181.971963,73.971963,417.785047,21.504533
139.981908,219.5,98.894737,741.631579,24.314209
119.130988,210.654762,93.238095,623.309524,26.054158
132.429319,182.166667,86.583333,423.0,27.872104
133.419847,241.772727,120.818182,586.681818,22.643568
136.594595,183.190476,78.714286,444.857143,13.192969
129.130208,221.944444,99.944444,651.611111,22.772357
125.769231,198.341463,88.756098,346.170732,24.513032
115.652225,233.537037,110.074074,733.240741,23.137131
119.319318,208.145631,90.23301,476.796117,32.798516
111.996504,215.5,96.055556,567.611111,30.307936
157.875,190.0,89.0,441.5,10.29563
154.835938,241.375,115.75,598.25,33.522148
120.456728,209.672566,92.575221,402.557522,25.389086
139.392578,206.65625,96.0,423.46875,22.116678
130.286177,193.758621,83.62069,522.534483,28.6482
112.169811,199.5,89.25,539.45,16.282736
131.326711,195.403509,84.754386,337.192983,19.561632
120.938235,251.046512,120.906977,859.418605,22.896527
146.747984,224.645161,110.645161,546.129032,19.418765
136.519868,216.631579,101.421053,474.894737,24.044626
131.673077,229.307692,109.717949,458.666667,23.428209
137.830357,222.0,105.0,709.0,35.296412
120.15562,221.227273,104.545455,741.227273,16.645365
109.927885,246.769231,113.423077,792.115385,28.267033
108.860987,233.785714,107.928571,806.428571,19.14419
122.722892,189.496183,79.503817,446.068702,33.529835
135.409836,194.548387,87.612903,332.548387,21.1577
123.39375,210.05,90.3,419.7,31.75988
117.796875,211.25,98.625,501.875,30.438206
146.428571,192.5,88.0,593.571429,28.328341
131.712213,213.173077,99.230769,635.153846,25.62598
120.003405,201.693694,90.783784,443.252252,23.994139
118.770161,206.709677,87.322581,504.225807,41.543353
106.215,572.68,571.96,796.84,82.963606
134.527778,211.0,93.222222,486.666667,19.094712
123.514934,221.72381,103.714286,736.438095,27.49589
134.956962,305.0,176.32,289.36,9.795182
132.430929,214.145631,99.097087,609.563107,23.36655
118.124194,236.205128,101.923077,654.0,23.50492
124.358396,197.7,86.86,439.02,20.117654
116.36,218.263158,97.368421,597.631579,28.648989
108.570707,233.64,112.2,590.36,20.751867
117.335165,219.26087,108.608696,632.043478,40.112837
135.377301,192.390244,77.731707,428.414634,26.736069
112.595238,190.285714,83.285714,355.142857,31.16673
131.691429,206.954546,94.545455,612.545455,18.714084
121.179775,180.470588,86.764706,292.352941,11.667577
137.458175,235.424242,107.30303,775.424242,34.958089
102.711268,203.444444,91.0,467.888889,18.018509
130.364173,179.625,76.875,328.875,23.327827
135.564055,246.059172,129.147929,532.715976,36.480377
123.282864,193.185185,88.703704,464.166667,38.588078
138.484849,222.0,99.448276,486.896552,20.283602
133.833078,209.804878,94.487805,444.756098,26.167006
134.665428,205.451613,96.543011,365.080645,30.571782
134.226191,207.333333,97.52381,542.380952,23.30455
131.863787,196.947368,82.842105,304.105263,14.03853
128.363636,222.972973,120.364865,365.972973,47.201354
117.101952,196.344828,88.551724,373.586207,17.906083
120.309091,253.516129,121.677419,692.064516,34.115431
151.236221,252.8125,115.5,884.6875,16.009763
113.854167,221.333333,97.666667,504.333333,7.874008
133.59375,227.0,107.0,533.0,25.760617
129.230742,214.325714,100.057143,595.542857,32.930003
134.304945,181.652174,78.73913,408.217391,12.064728
126.718377,202.556962,89.493671,424.506329,24.26051
135.78125,242.0,110.0,761.0,22.284734
137.783379,228.5,106.913044,514.804348,31.802141
112.45,246.2,114.0,699.6,25.895173
123.648837,187.0,77.0,277.555556,31.139713
181.375,198.666667,88.666667,491.666667,2.624669
139.234043,211.0,99.777778,588.666667,18.667328
130.24159,212.97561,94.731707,400.731707,24.410309
134.756719,245.933333,127.111111,562.177778,14.674476
108.488281,236.375,111.25,735.5625,24.145069
145.854167,216.333333,93.666667,366.666667,11.308797
120.413907,216.31579,104.894737,617.31579,29.403865
117.083676,248.445652,137.423913,510.086957,27.053533
114.109319,281.485714,170.657143,369.542857,19.75036
128.279188,236.8,113.28,712.04,25.704474
106.603774,235.4,120.4,436.6,22.348378
105.517606,244.555556,126.555556,437.0,18.885294
112.828947,225.578947,99.736842,548.210526,24.43296
127.457237,187.105263,75.421053,384.210526,18.597054
129.6553,186.942857,76.685714,287.2,13.273735
137.305054,215.2,98.142857,491.8,20.138581
132.966912,261.647059,105.823529,870.705882,18.61372
119.020188,217.425532,94.319149,630.042553,21.368567
127.53125,200.25,82.75,374.5,20.197463
157.364583,239.333333,117.333333,712.333333,19.720266
122.401042,195.5,88.083333,223.416667,18.996162
135.887123,190.373913,82.843478,295.93913,21.303407
125.417339,205.387097,94.0,508.935484,28.920178
122.188153,200.333333,90.0,631.0,22.214999
117.44,194.537037,87.166667,448.962963,9.484537
118.288202,267.357143,162.776786,498.723214,12.702113
130.197644,231.104167,101.270833,639.666667,51.036407
123.624498,235.539683,109.285714,708.126984,22.594635
115.67,216.947368,88.210526,532.210526,38.169762
132.031117,180.022222,74.355556,274.155556,14.950288
137.841897,190.0,92.75,309.75,13.604773
110.307065,241.782609,112.391304,581.478261,27.140118
132.997024,211.047619,101.333333,609.333333,24.121856
145.081028,208.28125,108.25,269.90625,20.069581
131.792128,211.523659,97.44795,508.189274,38.752667
121.088363,426.687831,304.216931,360.179894,24.990336
120.372211,183.919355,75.0,315.16129,25.092047
121.272059,233.735294,122.617647,391.676471,35.387963
132.63827,198.416667,84.416667,391.5,18.227726
135.69375,257.2,115.933333,822.033333,42.984028
112.661088,212.4,94.6,773.6,24.338903
136.492683,261.769231,137.153846,438.769231,19.502086
147.846591,260.681818,152.727273,479.545455,24.990081
130.358844,200.27027,89.945946,444.162162,34.098941
128.023904,243.0,112.25,827.5,14.857132
122.466921,250.969697,150.257576,466.227273,30.577127
139.903587,201.892857,88.428571,471.928571,21.073729
128.827396,457.873786,430.825243,715.990291,35.227751
114.392569,240.820513,119.384615,688.666667,11.313592
122.132716,263.590164,142.508197,585.786885,26.537394
135.742647,226.764706,104.705882,754.676471,20.04435
123.00687,252.5,143.792683,313.548781,32.354422
119.026786,201.285714,87.071429,529.714286,34.547586
106.008571,201.0,85.818182,579.0,18.877432
128.328125,202.15,85.5,442.2,38.4394
134.160415,494.082397,346.059925,384.88764,48.084962
116.390777,200.846154,91.384615,357.423077,19.258903
120.115681,307.877551,207.897959,502.632653,22.657896
133.874419,244.962963,139.481482,226.296296,19.092224
120.597656,205.4375,91.25,565.8125,15.872539
126.793422,223.131148,98.114754,584.95082,33.939455
123.523754,243.018519,128.666667,396.0,21.406703
126.890625,312.5,187.0,181.666667,17.608986
140.764706,195.823529,80.588235,395.411765,24.781258
134.275424,200.533333,95.566667,220.216667,25.690135
127.591486,222.02381,101.154762,621.809524,37.391316
108.57337,219.0,98.782609,596.26087,16.137875
118.470468,228.935484,102.290323,657.032258,29.561133
149.3125,206.666667,94.833333,607.666667,27.373446
119.561939,189.728571,79.5,392.842857,30.273748
114.256458,227.411765,102.588235,755.088235,22.303758
141.657233,205.55,90.45,558.35,40.393193
141.401575,230.75,115.875,517.375,25.143261
115.469675,265.895349,119.197674,877.744186,13.493022
128.464166,235.840426,115.904255,513.414894,20.083484
137.726721,212.935484,95.354839,612.096774,27.75866
106.39071,259.130435,119.782609,842.521739,17.284017
133.444444,230.631579,115.980263,591.638158,18.656966
121.468519,215.764706,97.794118,878.029412,21.566907
132.826746,200.189655,91.12931,365.275862,26.978318
132.690511,214.837209,95.372093,638.465116,19.889663
143.708609,220.894737,100.684211,560.631579,20.76781
115.225807,231.129032,107.806452,657.258065,18.405537
112.609475,227.469388,97.346939,616.897959,24.711379
131.341254,180.614583,80.333333,270.125,22.705368
122.712812,219.780822,97.054795,551.136986,32.880068
117.368421,268.333333,129.5,950.666667,6.328946
121.255208,258.5,121.75,839.75,31.367335
135.703642,223.447368,118.368421,610.236842,24.710737
119.808889,216.352113,121.211268,485.338028,22.471027
113.768844,181.44,100.12,271.84,13.880288
122.298378,213.551724,127.12069,527.258621,22.926737
135.164894,203.805556,114.638889,391.111111,12.834025
117.559028,225.222222,123.0,541.388889,28.124722
132.973926,195.585366,113.658537,392.878049,22.422104
128.97306,202.625,118.759259,427.49537,21.303533
127.218812,190.314961,110.102362,383.393701,19.666454
128.699134,203.413793,116.965517,339.103448,24.23591
119.506522,224.241379,131.586207,592.241379,27.410822
133.739837,207.612903,127.0,495.935484,13.002121
121.198695,197.471264,118.022989,351.574713,15.5256
125.648585,201.301887,103.113208,590.188679,23.63001
131.845794,184.970588,91.426471,307.323529,15.186528
142.56579,183.416667,89.763889,240.263889,11.29866
106.489104,199.384615,111.153846,412.230769,24.926401
135.6125,173.4,87.8,269.6,15.509997
136.797066,210.346154,121.423077,513.615385,11.959807
131.255385,188.843374,95.216867,246.457831,12.99957
115.820528,221.371429,146.2,497.657143,15.189386
139.947735,206.666667,111.277778,523.888889,21.204672
123.417355,170.645161,75.483871,221.806452,7.750533
113.99768,214.857143,135.785714,452.5,11.775699
129.360137,207.261905,123.945578,464.72449,26.64041
131.170649,214.081081,113.567568,573.054054,25.018766
135.284257,234.651163,149.837209,587.0,22.066888
112.065972,201.944444,91.222222,501.722222,17.534886
139.592771,253.153846,122.423077,757.346154,28.350407
110.457237,231.0,100.0,517.842105,14.784322
109.643902,230.961539,112.807692,635.115385,15.476887
114.269517,194.088235,86.794118,483.058824,24.357701
119.725844,205.685185,92.388889,421.416667,28.541013
115.006289,259.0,109.0,797.8,22.054195
119.881253,238.038462,109.884615,596.814103,20.014848
90.83908,222.818182,98.363636,707.181818,17.274641
120.361345,238.0,109.933333,671.6,50.153719
137.717687,201.297297,92.756757,484.972973,20.546763
171.859375,233.0,113.0,785.0,12.852529
129.926391,218.942857,97.342857,640.4,29.926659
101.7,249.517241,114.965517,765.413793,8.123599
109.369347,215.4,95.96,637.28,33.618661
129.998,233.222222,135.206349,293.746032,24.193861
155.243056,186.666667,77.333333,292.0,11.06323
126.553816,183.5,76.25,112.5,12.572563
134.61747,211.571429,94.190476,626.095238,19.419933
132.244094,211.5,107.75,444.25,29.912111
127.897931,235.887795,108.476378,687.214567,28.947165
138.367089,206.8,85.8,372.6,20.05561
127.918558,218.87234,98.085106,679.574468,19.805391
135.706806,208.0,83.0,392.0,34.647831
138.112527,194.966667,83.366667,358.733333,14.90548
122.25,167.538462,77.923077,272.923077,18.813315
132.817961,236.788462,139.865385,302.269231,20.213752
126.214114,232.217143,107.950476,628.382857,29.25688
143.180905,195.24,84.56,458.96,15.460712
136.577206,268.352941,118.470588,821.352941,26.231469
133.435737,268.1,148.75,463.5,22.541684
131.342649,202.846154,88.288462,362.942308,20.980646
137.091667,229.666667,106.333333,724.333333,29.475112
100.322917,185.666667,77.0,527.0,19.995138
122.093114,229.192308,109.984615,557.030769,20.231806
135.09335,211.857143,91.44898,527.755102,28.687708
132.875,242.0,104.0,675.0,45.5
115.145221,191.911765,79.117647,301.176471,19.904378
129.491335,271.451613,198.66129,324.16129,28.995124
135.941452,221.259259,102.185185,619.481482,23.307982
128.984668,208.594595,96.513514,715.324324,18.387398
137.21875,230.4,110.4,814.7,15.525785
124.661307,221.561984,101.727273,517.347107,27.331987
104.712644,224.454546,112.636364,495.454546,16.659447
134.028807,235.327869,109.786885,720.295082,30.93946
101.300595,534.809524,398.428571,605.952381,27.311838
125.163793,266.034483,159.827586,266.896552,29.105736
116.840018,268.623188,127.565217,855.536232,22.499257
116.919608,195.3125,85.1875,415.84375,31.518208
115.071429,212.133333,102.866667,694.466667,18.26107
126.865107,220.416149,100.428571,478.36646,21.848371
122.204199,219.040404,97.69697,583.383838,25.660797
146.287815,212.633333,97.666667,457.633333,15.226585
130.691083,237.135593,112.237288,786.40678,23.919993
117.135535,186.927273,82.581818,337.0,31.549023
138.396025,202.804878,91.878049,547.195122,36.26361
106.428571,242.571429,123.857143,610.857143,28.308072
139.253653,219.8,117.366667,328.316667,28.896419
124.990552,195.209302,84.05814,399.848837,31.954709
127.872211,208.516129,95.967742,377.774194,28.864389
129.424,180.75,86.0,218.5,12.036241
132.118936,201.875,90.825,385.175,23.071573
135.527907,200.555556,90.962963,365.333333,11.078966
125.38523,216.388535,98.082803,647.936306,31.905988
132.077141,192.153153,81.567568,338.243243,24.4847
118.257129,202.085938,90.210938,360.375,21.284988
128.507994,215.732558,97.244186,498.918605,50.794325
106.289474,197.5,86.5,541.5,27.578549
93.892857,612.0,569.0,734.0,98.694954
133.371528,405.777778,331.944444,564.111111,36.839366
128.58724,245.4375,112.479167,634.104167,21.8882
141.5625,214.25,101.1,717.3,36.641882
115.526786,211.0,91.0,465.0,37.748902
125.104021,451.555556,331.388889,538.236111,47.559026
120.801508,216.4,98.36,613.92,31.756574
105.310547,230.28125,105.46875,733.0,19.523398
115.678571,186.142857,76.428571,351.571429,30.358403
143.944444,231.769231,106.0,583.807692,24.975017
125.068279,229.418079,105.723164,698.785311,36.432655
116.396768,229.257143,105.4,518.657143,21.955502
109.925,216.4,88.4,506.6,25.701362
140.572093,216.814815,92.592593,556.148148,17.941224
132.06129,227.512821,107.076923,455.128205,16.786551
121.036842,215.958333,101.25,617.625,23.55888
127.230618,430.28125,293.645833,341.635417,12.076363
117.364666,236.918919,120.981982,485.333333,27.017443
133.787368,212.566667,96.366667,632.166667,34.412675
